SA1_MAIN16,dist,duration,n_mesh_blocks
20101100516,12434.493889651176,21.475,4
20101100517,12057.449969011566,19.9,5
20101100518,13793.722835151593,21.34,5
20101100519,14378.801285900498,21.725,8
20101100601,5586.856456714893,10.8,4
20101100602,5049.806734818489,9.133333333333333,3
20101100603,4889.316954681917,8.566666666666666,3
20101100604,4663.1045423121195,8.75,2
20101100605,4388.4897986831575,9.823076923076924,13
20101100606,5129.845213166759,13.1,3
20101100607,4690.288009970208,9.1,2
20101100608,6811.935955285394,13.6,2
20101100610,5334.923479538888,9.075,4
20101100611,5713.73301780837,10.38,5
20101100612,5657.571190938593,10.675,4
20101100613,5253.22117840689,9.5125,8
20101100614,4602.06083897598,8.042857142857143,7
20101100615,6185.739385926528,11.4,4
20101100616,6213.836035914304,11.100000000000001,2
20101100617,6193.564931060769,11.35,10
20101100701,10337.625484699496,21.266666666666666,3
20101100702,8311.155001360881,18.2,4
20101100703,7310.507050935792,14.8,2
20101100704,10913.044863354236,25,3
20101100705,9818.204331856621,20.233333333333334,3
20101100706,7783.821941131679,16.625,4
20101100707,12113.348491572347,24.62,5
20101100708,10578.632289739164,18.7,3
20101100709,7060.280079266177,15.033333333333333,3
20101100801,3591.47327568362,7.133333333333334,3
20101100804,3364.8076218275974,6.4750000000000005,4
20101100805,3930.286121831557,7.7,5
20101100806,4170.149776902454,7.388888888888889,9
20101100807,4277.668045670607,8.266666666666666,6
20101100808,5795.585695681544,11,8
20101100809,5386.847502160522,10,6
20101100810,5510.793461940883,10.383333333333333,6
20101100811,5109.758008155833,8.76,5
20101100812,4895.008518249922,9.02,5
20101100813,4523.127264199508,8.214285714285715,7
20101100814,2901.443732309821,6.4,6
20101100815,3629.968760290281,7.68,5
20101100816,6909.94989201625,13.7,4
20101100818,7441.8253022951185,11.22,5
20101100820,5437.117947052513,10.45,6
20101100821,5114.584555539149,9.48,5
20101100822,4110.395850280176,8.475000000000001,4
20101100823,4543.286562606897,8.983333333333334,6
20101100824,3902.158503284325,8.414285714285715,7
20101100825,4182.003208424742,8.914285714285715,7
20101100826,5008.056888253481,9.62,5
20101100827,4567.643943810926,9.442857142857143,7
20101100828,4853.933577322193,9.66,5
20101100829,5342.852381200613,10.24,5
20101100830,5105.374771999264,9.65,4
20101100831,4831.233059725914,9.45,6
20101100832,3552.3906144657576,7.014285714285714,7
20101100833,4708.342510201169,8.416666666666666,6
20101100834,5073.832808314907,9.4,4
20101100835,7416.4543438944775,10.9,3
20101100836,5123.401634502349,8.88,5
20101100837,5304.636671475469,9.1,8
20101100838,7851.281697903307,12.633333333333333,3
20101100839,3826.218823594282,11.7,1
20101100840,4105.790069133347,7.775,4
20101100841,5856.622836643706,9.2,2
20101100842,3702.606317452632,9.6,2
20101100843,3572.0390580980893,6.366666666666666,6
20101100844,5201.996686288875,8.950000000000001,4
20101100845,6370.8158951370515,11.9,1
20102100901,29838.292946852333,27.728571428571428,7
20102100902,25912.785474605975,27.299999999999997,4
20102100903,24763.922397544506,42.65,4
20102100904,20025.669319119905,19.866666666666667,3
20102100905,20743.87888558225,36.75,12
20102100906,27258.841788405774,37.22857142857143,7
20102100907,22018.49168489151,32.92727272727273,22
20102100908,13033.76533402077,23.025,4
20102100909,28780.40982413081,50.214285714285715,7
20102100910,21848.13649657674,43.3,3
20102100911,25538.642000984255,26.5,3
20102100912,29633.29658603312,32.34,5
20102100913,29433.978599439408,32.84285714285714,7
20102100914,30387.15113679626,30.3,2
20102100915,30180.853220560948,31.075,4
20102100916,30092.138797815394,31.04,10
20102100917,27506.32094294318,34.55,4
20102101001,15736.581937236728,23.9625,8
20102101002,16210.635524099289,23.5625,8
20102101003,16219.862997438715,21.163636363636364,11
20102101004,17295.21111758518,23.642857142857142,7
20102101005,16859.3964834594,22.04,5
20102101006,15849.35045169528,21.011111111111113,9
20102101007,15378.952058982522,23.41,20
20102101008,20532.13685453025,28.05,6
20102101009,21368.2469208272,28.96,5
20102101010,14470.127474257579,17.175,4
20102101011,13910.770223235888,21.0375,8
20102101012,27580.394702599955,32.02,10
20102101013,27599.42297204553,33.830769230769235,13
20102101014,24337.763652860987,34.5125,16
20102101015,16890.05242066841,20.88,5
20102101016,19458.18765293871,32.75,8
20102101017,11940.445360755433,17.7,5
20102101018,19261.963147437866,26.25,8
20102101021,16681.733312623088,21.939999999999998,10
20102101022,24576.03299253114,40.3,3
20102101023,17515.62139555455,23.31111111111111,9
20102101024,27325.473302446208,33.93333333333334,9
20102101025,18042.92245372631,24.1375,8
20102101101,14970.704681368541,26.172727272727272,11
20102101102,10907.520170641043,16.325,4
20102101103,12584.412670220932,19.8,10
20102101104,11761.597360622842,18.192307692307693,13
20102101105,11009.12313245733,14.09375,16
20102101106,16733.300252476245,21.022222222222222,9
20102101107,6810.841023857147,11.823076923076924,13
20102101108,2480.80435976039,3.8833333333333333,6
20102101109,16632.434436391097,20.227272727272727,11
20102101110,17238.61156778829,28.076923076923077,13
20102101111,1407.3905006901723,3.94,5
20102101112,2203.6449778750944,4.679411764705883,34
20102101113,3239.9868246532637,5.894117647058824,17
20102101114,1112.4762806855022,2.683333333333333,6
20102101115,291.8266083316877,1.1666666666666667,12
20102101116,540.5192576672293,1.6785714285714286,14
20102101117,963.0288063043342,3.05,8
20102101118,1147.3284319393902,3.28125,16
20102101119,15861.822958472572,23.5,18
20102101120,6174.5139055778955,14.048484848484849,33
20102101121,5784.002166991717,10.147826086956522,23
20102101122,11772.007202720075,18.59375,16
20102101123,4856.325139080083,9.471428571428572,7
20102101124,11017.939912624108,22.8875,16
20102101125,14935.163163865978,23.757142857142856,14
20102101201,29229.730818276115,47.02,5
20102101202,35729.16586044273,63.71,10
20102101203,18727.62608723995,29.525,4
20102101204,27112.843555164058,43.114285714285714,7
20102101205,24678.409088675122,35.66,5
20102101206,19654.533530312932,28.133333333333333,3
20102101207,15395.775819209894,23.566666666666666,3
20102101208,17298.855553916226,23.200000000000003,2
20102101209,24730.91528141472,32.36,5
20102101210,17938.30061986921,20.8,5
20102101211,19259.858519550922,30.25,8
20102101212,22026.58614767764,30.549999999999997,2
20102101213,29699.220273724437,45.9375,8
20102101214,27448.873850884003,37.72857142857143,7
20102101215,29767.629216968235,39.166666666666664,6
20102101216,19058.448768036214,26.493333333333332,15
20102101217,27610.930628997932,37.075,4
20103101301,23853.843221979845,24.457142857142856,14
20103101302,23513.360151562094,25.725,4
20103101303,22371.701227404053,28.733333333333334,9
20103101304,38373.568645500396,49.98947368421052,19
20103101305,31426.561081247855,38.02,15
20103101306,24100.724085481917,24.488888888888887,9
20103101307,34453.54966389297,38.54,5
20103101308,25414.494227053598,30.453846153846154,13
20103101309,31909.607193513515,35.4,3
20103101310,34367.65326254312,41.20909090909091,11
20103101401,37324.35718902285,35.24166666666667,12
20103101402,37689.29025459995,35.233333333333334,3
20103101403,37952.37570765524,40.836363636363636,11
20103101404,43309.145451508055,50.47826086956522,23
20103101405,49816.58962885717,62,11
20103101406,27155.36450313764,35.34,10
20103101407,18884.671729995673,29.5,4
20103101408,16876.414831381113,29.57777777777778,9
20103101409,14228.967112737888,20.25,6
20103101410,31703.995081982266,44,6
20103101411,22051.707290301125,37.083333333333336,6
20103101412,38182.65711734474,35.9,4
20103101413,37696.37642528927,36.25,2
20103101501,16173.53751032582,28,3
20103101502,23509.129726718496,39.04,10
20103101503,13388.248013866569,22.228571428571428,7
20103101504,25645.146371460865,38.06923076923077,13
20103101505,27206.105744606128,37.76,10
20103101506,24793.99606292006,30.95,4
20103101507,14870.30068148503,21.86,5
20103101508,19565.487891827306,27.333333333333332,6
20103101509,20440.59306807367,29.220000000000002,5
20103101510,41364.940093894154,51.142857142857146,7
20103101511,18129.12763858562,33.56153846153846,13
20103101512,17045.265143070126,27.02,5
20103101601,1801.8448154056418,4,5
20103101602,1032.4127255544015,3.1375,8
20103101603,757.9280679224031,2.5375,8
20103101604,944.1471396434512,3.08,5
20103101605,1335.625905657304,3.533333333333333,6
20103101606,1349.804527385089,3.3,5
20103101607,1530.0037144350063,4.24,10
20103101608,1703.0703871665166,4.416666666666667,6
20103101609,995.58150431966,2.9499999999999997,6
20103101610,538.2612616044647,1.625,8
20103101611,2631.869787552663,5.516666666666667,18
20103101612,1215.0404834784063,3.057142857142857,7
20103101613,1076.3451568149646,2.4333333333333336,6
20103101614,2035.6293068996779,3.2875,8
20103101615,326.2399258457645,1.54,10
20103101616,1123.0697533279765,3.216666666666667,6
20103101617,593.4969220036256,2.08,5
20103101618,410.91892065629463,1.6857142857142857,14
20103101619,1140.596316575842,3.033333333333333,9
20103101620,1486.5943679436482,3.2857142857142856,7
20103101621,2741.712921614927,5.118181818181818,11
20103101701,20612.217672757986,25.544444444444444,9
20103101702,7276.604600857262,9.125,4
20103101703,6669.083934977281,7.94,5
20103101704,28655.665439553984,41.02333333333333,30
20103101705,21078.60193519367,25.536363636363635,11
20103101706,6189.278730065359,9,9
20103101707,14863.852930520254,22.3375,32
20103101708,14150.712343291425,17.96666666666667,9
20103101709,7739.035855988786,12.233333333333333,15
20103101710,14682.16575086368,27.077777777777776,27
20103101711,7491.067619771638,12.436,25
20103101712,13417.126663673394,20.409523809523808,21
20103101713,24776.269593933677,34.92285714285714,35
20103101714,7750.631870487673,15.207692307692307,13
20103101715,5737.300870756684,10.114285714285714,7
20201101801,1386.8844412454885,3.488888888888889,9
20201101802,1643.5456986533145,3.72,10
20201101803,985.6979444749338,2.9466666666666668,15
20201101804,1675.3132426300936,5.55,2
20201101805,2004.4697064663367,4.66,10
20201101806,1384.368348230858,4,5
20201101807,2538.88970888735,6.116666666666667,6
20201101808,2818.9328587230743,6.4,3
20201101809,1151.825098371678,2.933333333333333,12
20201101810,1679.3334413378652,4.066666666666666,18
20201101811,2116.845964001238,5.185714285714286,7
20201101812,2203.1963491256734,4.933333333333334,3
20201101813,2155.7965156005243,4.5,10
20201101814,1868.5765690696858,3.990909090909091,11
20201101815,1798.9079831191152,3.888888888888889,9
20201101816,1162.566652756664,3.158333333333333,12
20201101817,1697.4214953023625,4.75,6
20201101818,2146.378027927955,4.5200000000000005,5
20201101819,1178.65686295387,3.675,4
20201101820,182.40843785379133,1.6,5
20201101821,534.9033780500185,2.283333333333333,6
20201101822,995.9115118718894,2.86,5
20201101823,2871.7762939437953,5.811111111111111,9
20201101824,1753.2318965925142,3.78,10
20201101825,1678.3201669861992,4.566666666666666,3
20201101826,1416.489794474308,3.533333333333333,6
20201101827,1148.7134809615045,3.7125,8
20201101828,742.9877352705536,3.0142857142857142,7
20201101829,562.6484512485094,2.32,5
20201101830,902.466125668838,3.216666666666667,12
20201101831,503.6076478545722,2.5,7
20201101832,1190.5414083920361,3.1599999999999997,5
20201101833,922.4729497758132,2.6,7
20201101834,2023.4339970949156,4.283333333333333,6
20201101835,627.2760182652249,2.417391304347826,23
20201101836,2441.7910792044377,5.55,6
20201101837,2197.3630360186994,5.2,5
20201101838,1830.7082892432788,4.507692307692308,13
20201101901,2526.724586327109,4.914285714285715,7
20201101902,2660.374571407432,5.9818181818181815,11
20201101903,3072.270223541337,6.225,4
20201101904,3081.6660463505523,6.633333333333334,6
20201101905,3766.7924950624792,6.363636363636363,11
20201101906,6146.278656848948,13.225,8
20201101907,4055.52354807476,8.445454545454545,11
20201101908,4235.078166352224,7.111111111111111,9
20201101909,4810.023534372488,7.946153846153846,13
20201101910,4827.469927951357,9.2,6
20201101911,5272.820511472971,8.966666666666667,6
20201101912,3762.644410523988,8.45,12
20201101913,4509.2892391299065,8.8,11
20201101914,4640.975342280903,7.263636363636364,11
20201101915,3337.348032048329,7.588888888888889,9
20201101916,3014.4908609526087,6.485714285714286,7
20201101917,3049.46175872874,5.1,3
20201101918,5985.716094168606,8.775,4
20201101919,6507.720627004785,9.75,10
20201101920,4804.637943391623,10.883333333333333,6
20201101921,3257.4900803967716,7.155555555555556,9
20201101922,3482.9366030250208,6.8,8
20201101923,3816.6664645374494,7.125,4
20201101924,3130.9977053187245,5.52,5
20201102001,3219.9045014400394,6.4,4
20201102002,3232.023774593505,8.033333333333333,3
20201102003,2014.898961948047,4.514285714285714,7
20201102004,2816.626212996291,5.86,5
20201102005,1732.3381938211949,4.385714285714286,7
20201102006,2535.6092834255364,6.16,10
20201102007,1589.9190505739848,4.3,7
20201102008,3167.3170752196183,9.149999999999999,2
20201102009,3528.3774983834137,10.066666666666666,3
20201102010,3588.828282262323,9.7,5
20201102011,4024.830999976198,9.642857142857142,7
20201102012,3872.252781119894,7.68,5
20201102013,3765.296298420999,6.975,4
20201102014,4036.8709532789812,7.766666666666667,3
20201102015,2217.309049916747,5.08,5
20201102016,2650.5901733962055,5.675,4
20201102017,2106.8872269055073,4.6,5
20201102018,2793.711220766521,5.442857142857143,7
20201102019,3218.5370011414816,6.13,10
20201102020,3703.1794721550004,6.333333333333333,3
20201102021,3629.808158510541,6.95,6
20201102022,2469.5526376851376,5.4,3
20201102023,1545.5953625306709,3.2,4
20201102024,1477.804821378683,3.8125,8
20201102025,2865.1802318907703,8.842857142857143,7
20201102026,2872.9831521096135,6.5125,8
20201102027,3140.4001281427504,6.86,5
20201102028,2762.343950629104,5.85,6
20201102029,2288.2205681587257,5.133333333333334,9
20201102030,2158.323529664888,4.514285714285714,7
20201102031,2711.37089200816,5.757142857142857,7
20201102032,3507.6864687765888,8.16,5
20201102033,1747.8747896450332,3.757142857142857,7
20201102034,2444.2742815323645,9.25,4
20201102035,2809.050247146259,7.75,6
20201102036,3394.6875273644264,7.15,6
20201102037,3557.5403296420222,7.933333333333333,3
20201102038,3355.353162880375,7.1125,8
20201102039,5293.297078869595,12,3
20201102101,1040.2965253515995,3.28,5
20201102102,2464.616514263881,4.916666666666667,6
20201102103,2363.9046038958422,4.76,5
20201102104,2656.056298957933,5.2375,8
20201102105,1981.2082250665446,4.016666666666667,6
20201102106,1456.4967030818275,2.925,4
20201102107,1545.787569686388,4.6,5
20201102108,2075.7580869788867,5.525,4
20201102109,1146.2924202516338,4.033333333333333,9
20201102110,833.4530030899309,3.28,5
20201102111,939.3369387345347,2.1,5
20201102112,412.1119984584126,2.05,6
20201102113,536.9938998623547,1.5888888888888888,9
20201102114,440.6455420535202,1.0166666666666666,6
20201102115,1724.9617684120533,3.7916666666666665,12
20201102116,2477.38177924866,5.05,6
20201102117,2329.0035554245815,4.2,4
20201102118,2451.5661954320153,5.014285714285714,7
20201102119,1914.0824358164018,4.616666666666667,6
20201102120,2106.1901466191066,4.442857142857143,7
20201102121,2600.6512957639193,6.28,5
20201102122,1332.5196656169587,4.55,2
20201102123,1608.9156898031383,8.4,1
20201102124,1258.540377256518,9.45,2
20201102125,962.009628650281,2.1142857142857143,7
20201102126,2465.0380575798863,4.883333333333333,6
20201102127,1524.8430276972867,7.3500000000000005,2
20201102201,4723.545701322948,11.6,5
20201102202,4638.347003683452,12.12,10
20201102203,3900.973206733289,10,4
20201102204,5911.565024361652,14.809090909090909,11
20201102205,4597.5048025502465,9.5,3
20201102206,4073.0052747983,9.68,5
20201102208,4054.091219829963,8.766666666666667,6
20201102209,4346.1452834207785,8.799999999999999,5
20201102210,4701.174887146298,10.36,5
20201102211,3396.6534600731966,8.642857142857142,7
20201102212,4410.842080017559,10.8,7
20201102213,3791.3041972816854,9.44,5
20201102214,3445.097038302705,8.34,5
20201102215,3463.9451372249005,8.5,9
20201102216,4504.280795088463,13.30625,16
20201102217,3616.125652537587,10.04,10
20201102218,3730.194900842239,8.475,12
20201102219,3280.2975122967,6.883333333333333,6
20201102220,2668.096133737848,4.88,5
20201102221,3467.1287712839885,6.514285714285714,7
20201102222,5284.889006382461,12.122222222222222,9
20201102223,4809.2700579091825,10.933333333333334,12
20201102224,4806.43349928739,11.32,5
20201102225,3230.134139189721,6.3375,8
20201102226,3200.0808296779587,5.3,5
20201102227,2554.934460484647,4.575,8
20201102228,2865.446559936328,5.5777777777777775,9
20201102229,5158.331689787623,11.666666666666668,6
20201102230,3924.4249696794623,9.73,10
20201102231,2516.698723694198,5.3,5
20201102232,3688.5969375894383,6.254545454545455,11
20201102233,4136.284996416185,8.933333333333334,3
20201102234,2280.117381828169,6.108333333333333,12
20201102235,3100.227813095163,8.1,9
20201102236,4406.824019817877,10.925,12
20201102237,4951.615870495215,12.780000000000001,5
20201102238,5274.46461245661,12.942857142857143,7
20201102239,4487.647169618883,11.583333333333334,6
20201102240,2598.7422245653115,6.1125,16
20201102241,3021.3610878824397,7.733333333333333,9
20201102242,4550.879763467525,11.366666666666667,3
20201102243,4181.038538898196,10.9,5
20201102244,4159.280670854448,10.6,4
20201102245,4884.154635174271,11.733333333333333,9
20201102301,7886.763763952427,11.625,4
20201102302,7741.831990177168,12.25,6
20201102305,4535.748657452763,8.18,10
20201102306,6985.638661084301,10.716666666666667,6
20201102307,6252.696542803152,10.172727272727272,11
20201102308,4796.289758186407,9.67142857142857,7
20201102309,6031.925838518715,9.425,4
20201102310,6578.591758646244,10,4
20201102311,7105.523779794449,10.7,6
20201102312,6541.354635266421,10.459999999999999,5
20201102401,3558.8904490547247,11.375,8
20201102402,7227.605645653707,16.7,3
20201102403,9242.885138326863,20.45,2
20201102405,5343.619022274288,12,7
20201102407,4848.988915469137,12,4
20201102408,4874.46117869539,13.06,5
20201102409,4545.358692857072,12.96,5
20201102410,9382.378305682863,16.3,5
20201102411,7286.055653958188,13.45,4
20201102412,7271.374396051355,15.65,4
20201102413,5249.282756468645,12.120000000000001,5
20201102414,6815.245907035332,13.475,8
20201102415,9273.522706159329,15.65,2
20201102417,4416.762025651794,11.183333333333334,6
20201102418,5815.1578295863355,11.616666666666667,6
20201102419,5909.908710126474,16.14,5
20201102420,5330.894307234576,15.7125,8
20201102421,6386.252324186248,13.057142857142857,7
20201102422,5098.023012713255,8.883333333333333,6
20201102501,2087.1753013750945,4.655555555555556,9
20201102502,3052.0170355423425,6.157142857142857,7
20201102503,4184.137656345353,8.3,10
20201102504,1843.048640940294,3.86,5
20201102505,3338.737677942913,5.641666666666667,12
20201102506,2682.5871980041015,4.7,4
20201102507,7830.2180145474595,12.55,6
20201102509,11354.255400308772,15.466666666666667,9
20201102510,5980.55279156254,9.4,10
20201102511,2345.6740672339565,4.1,9
20201102512,7260.64981310958,12.016666666666666,6
20201102513,6619.359624867255,10.6,8
20201102514,6389.547379363087,9.944444444444445,9
20201102515,9757.849293127874,17.080000000000002,5
20201102516,11179.498027417078,16.490000000000002,10
20201102517,9969.163315169846,14.577777777777778,9
20201102518,7659.94024309699,11.627777777777778,18
20201102519,5690.372873757811,9.475,8
20201102520,4478.24975520941,7.591666666666667,12
20201102521,4538.685147294386,9.78,5
20201102522,5048.79112546062,11.08,5
20201102523,5392.232732346617,10.125,4
20202102601,7903.640621810314,17.433333333333334,3
20202102602,14479.90795202829,22.375,4
20202102603,11765.60785046875,21.833333333333332,9
20202102604,12575.859309151063,23.580000000000002,5
20202102605,7326.9977960004535,12.366666666666667,6
20202102606,17854.416424566774,25.025,4
20202102607,18747.127921358908,27.866666666666667,6
20202102608,13410.728701558353,15.653846153846153,13
20202102609,11210.867878823783,14.925,8
20202102610,8856.848439671609,17.84,5
20202102611,11251.303146874428,21.54,5
20202102612,12803.507806654778,23.35,6
20202102613,17381.764082063673,29.78333333333333,6
20202102614,3900.671467322682,6.425,4
20202102615,16617.633506035323,18.125,4
20202102616,3823.114252684221,7.6,4
20202102617,19862.559867143904,39,6
20202102618,17164.409410405082,33.78,5
20202102619,12075.830331988831,26.04,5
20202102701,29607.554834904102,30.8,7
20202102702,29381.818631614704,34.1,7
20202102703,28111.366962646196,33.6,1
20202102704,29216.257323696755,31.757142857142856,7
20202102705,29167.89985647792,31.38888888888889,9
20202102706,28658.33008639437,36.19,10
20202102707,29918.287104711417,32.925,4
20202102708,27887.211769448633,28.714285714285715,14
20202102709,28775.766441429743,30.733333333333334,3
20202102710,26187.352725980443,32.02222222222222,18
20202102711,26990.721367936483,29.161538461538463,13
20202102712,27417.29607196355,31.927272727272726,11
20202102713,29802.894878752937,34.88,5
20202102714,29808.51575788001,33.86,5
20202102715,30319.046266173667,33.775,12
20202102716,30464.22450485184,33.92857142857143,14
20202102717,30143.834476810654,35.32222222222222,9
