SA2_MAIN16,dist,duration,n_mesh_blocks
,36742.00881450903,47.53478260869565,23
109031181,18548.57412718785,22.9,1
109031183,21819.045621509365,31.2,1
109031184,5987.311791593723,10.05,2
109031185,9451.090934790167,24.65,2
201011001,2047.2149505467933,4.481060606060606,132
201011002,5591.255341986385,8.927800829875519,241
201011003,8698.376245420355,14.098895027624309,362
201011004,7846.916819989781,13.290633608815426,363
201011005,13818.529544618628,21.88470588235294,85
201011006,5300.269406974457,10.142105263157895,76
201011007,9523.034182548356,19.756666666666668,30
201011008,4792.594751035197,9.01352657004831,207
201021009,25353.741962194952,33.681481481481484,108
201021010,19257.2135333138,26.265641025641024,195
201021011,7927.995975140781,13.214492753623189,345
201021012,24721.43065629498,36.9,99
201031013,29639.063477969037,35.220588235294116,102
201031014,34182.62228768477,40.95794392523364,107
201031015,22572.279002215244,33.80795454545454,88
201031016,1349.9231224797622,3.3035714285714284,168
201031017,15824.717122173195,23.492460317460317,252
202011018,1465.765913193739,3.758032786885246,305
202011019,4116.412463479489,7.8,191
202011020,2804.4899268264103,6.373853211009174,218
202011021,1657.1289499930972,4.01,150
202011022,3928.878554496498,9.337764350453172,331
202011023,6244.524477139751,10.157142857142857,63
202011024,5858.772586465296,13.296,100
202011025,6017.029635872989,9.822777777777778,180
202021026,12839.664639915121,21.27777777777778,108
202021027,28915.87317535268,32.617757009345794,214
202021028,24474.36384138318,34.67884615384615,260
202021029,34835.15814945844,43.107,100
202021030,4757.782325127375,8.94186046511628,172
202021031,13105.983955067064,15.722988505747127,87
202031032,21889.5873127843,27.350442477876108,113
202031033,34704.94072922575,36.40125,240
203011034,16365.552622262105,22.905172413793103,58
203011035,30275.200103335545,39.17899159663865,119
203011036,21995.552753022497,27.25151515151515,99
203021037,1754.6473208493833,3.873429951690821,207
203021038,1741.3024942715824,4.4423180592991915,371
203021039,1029.0104562300878,3.025735294117647,272
203021040,3177.0481199743463,6.7328025477707,314
203021041,2481.4337618787986,5.470566037735849,265
203021042,2478.561875011886,5.612075471698113,265
203021043,9109.421773718395,13.522641509433962,212
203021044,7100.451009718408,9.594375,160
203021045,1526.5973946929394,3.878846153846154,208
203021046,2380.1145421604397,5.352140077821011,257
203021047,3094.1280990023697,6.73062015503876,258
203031048,12007.073602615452,17.865060240963857,249
203031049,10598.46699808156,17.05785714285714,280
203031050,3045.2719412856727,6.604008908685969,449
203031051,20484.381872035978,27.429779411764706,272
203031052,10419.931832691296,15.611309523809524,168
203031053,2196.837280558798,4.697029702970297,303
204011054,14810.943212169748,24.072972972972973,185
204011055,36895.33803045786,43.204964539007094,141
204011056,6661.4067645129535,10.787939698492462,199
204011057,27029.986516201167,58.595019157088124,261
204011058,24648.9772857933,28.434883720930234,86
204011059,1448.3681664164017,4.189380530973452,113
204011060,17918.64839497079,27.2,61
204011061,29622.368298385853,52.92,15
204011062,25849.871211646692,43.839772727272724,88
204021063,2016.3580696799188,4.800588235294118,170
204021064,22270.49167779227,35.35425531914893,94
204021065,34173.04577772575,36.41098901098901,91
204021066,1740.8069198363264,4.741104294478528,326
204021067,23067.42837239722,39.17964601769911,226
204031068,30124.695166817302,38.05714285714286,98
204031069,24493.542665733046,53.178515625,256
204031070,22897.290215498255,28.784615384615385,65
204031071,43013.07820770605,49.857798165137616,109
204031072,51213.69460499619,77.89637096774193,248
204031073,3102.345953014461,6.9557788944723615,199
204031074,2322.537353623734,5.030731707317073,410
204031075,22498.892907650443,30.13012048192771,83
205011076,10099.655612853474,16.159067357512953,193
205011077,24717.63144286638,39.9544502617801,191
205011078,17658.30569019897,23.46991150442478,113
205011079,2582.4968323194403,6.695437262357414,263
205021080,74306.79259588398,182.97142857142856,14
205021081,1979.8063569721696,5.1722689075630255,238
205021082,33293.87680900165,62.457413249211356,317
205021083,12586.688208234942,105.75,6
205021084,30498.18939387565,37.3962962962963,270
205021085,107162.50404702977,122.65027027027027,370
205021086,12730.658669140083,40.99130434782609,161
205031087,16281.555139949985,25.877551020408163,343
205031088,11791.870365455938,102.53333333333333,9
205031089,26510.713174282027,38.52903225806452,124
205031090,27771.088100610945,34.657627118644065,177
205031091,4943.665849218256,7.84337899543379,438
205031092,47209.70527865826,60.555,20
205031093,10112.841331663774,15.701119402985075,536
205041094,11669.746270527141,19.733701657458564,181
205041095,12694.76499254438,13.421993127147767,291
205041096,1903.204160922765,NA,255
205041097,1750.7780425360845,3.8981958762886597,388
205041098,10839.392937278511,16.08787878787879,66
205051099,47541.91558556375,232.39032258064518,31
205051100,24686.79118683416,69.67087155963303,436
205051101,25471.927970270983,34.03382352941176,272
205051102,20437.053168655257,25.298684210526314,76
205051103,1649.366935159932,3.9057851239669423,242
205051104,39860.44857913786,56.06953642384106,302
206011105,3204.69863367215,7.707438016528926,363
206011106,3370.1402017938444,5.438095238095238,147
206011107,2568.604564211052,6.6058252427184465,206
206011108,4121.187755147956,7.977300613496933,326
206011109,2694.3443862206427,4.930508474576271,118
206021110,3299.8431507633136,6.387121212121212,132
206021111,2995.1402679293005,5.801152737752162,347
206021112,3131.517590879705,6.535227272727273,264
206031113,656.1294565973595,2.206043956043956,182
206031114,1961.3161913225606,4.503571428571429,364
206031115,463.7020229894686,2.0934959349593494,123
206031116,1607.6764483302006,4.137878787878788,198
206041117,663.9406740690133,2.2274336283185843,226
206041118,1667.3483051404696,3.9642857142857144,56
206041119,1139.5847602098784,2.907909604519774,177
206041120,680.1666483353808,6.2,1
206041121,988.7625023626576,3.09375,160
206041122,1197.0679772633277,3.473568281938326,454
206041123,720.8516570855504,2.0982532751091703,229
206041124,933.5714387867057,3.5853932584269663,89
206041125,1055.386495935181,2.5989473684210527,95
206041126,1660.7807334200882,4.738655462184874,119
206041127,2086.4997401847613,6.976923076923077,13
206051128,857.6181289012815,3.2816037735849055,212
206051129,3780.971765174495,6.739240506329114,237
206051130,989.919902783836,2.4034825870646768,201
206051131,2082.1945595100688,5.058695652173913,46
206051132,926.9078281512723,2.7022421524663676,223
206051133,1933.757081824508,4.240184757505774,433
206051134,2298.916568985905,3.8887596899224808,258
206061135,2546.952388388778,4.5807692307692305,156
206061136,923.0898520002585,2.0750798722044728,313
206061137,897.336299209775,2.1411003236245953,309
206061138,1919.1824970469302,3.697142857142857,210
206071139,898.550896196925,2.247272727272727,110
206071140,1582.2622933484854,3.572566371681416,113
206071141,639.0375899420723,1.9923076923076923,143
206071142,488.5522351224056,2.0211453744493393,227
206071143,1786.2374573510767,3.655307262569832,179
206071144,2237.1642018893767,4.909697933227345,629
206071145,1689.9608813847435,3.9244897959183676,147
207011146,1347.010164955805,4.712621359223301,103
207011147,3415.9475185141796,5.692727272727272,220
207011148,3322.592667450601,6.917982456140351,228
207011149,4076.9531388426662,8.014909090909091,275
207011150,2841.0699212705413,7.056521739130435,207
207011151,3954.2299240743537,7.521148036253776,331
207011152,5173.280433168445,9.357766990291262,206
207011153,3929.5892599880485,6.214912280701754,342
207011154,4065.170126496085,7.294845360824742,97
207011155,3187.07584830586,5.709954751131222,221
207021156,2241.546869285501,4.927586206896552,145
207021157,3347.8898314128346,5.630078125,256
207021159,5193.90378399768,9.461702127659574,188
207021160,3864.0978750200284,6.790066225165563,151
207021424,6088.685115631311,10.623456790123457,162
207021425,4282.723953648711,7.775,180
207031161,2890.5465172363756,5.964285714285714,280
207031162,2494.638951081791,5.131304347826087,115
207031163,877.7006532166092,2.22112676056338,284
207031164,1392.4023266667525,3.463861386138614,202
207031165,2687.6873026954427,5.102112676056338,142
